Longitude,Latitude,County,Sub-County,Ward,Locality,Species examined,Production System,RVF,RP,PPR,FMD,CCPP,CBPP,Avian Influenza
34.7520965,-0.107288,Homa Bay,Mbita,Rusinga Island,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7918545,-0.1228998,Kisumu,Kisumu East,Kolwa Central,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7520874,-0.1073001,Homa Bay,Mbita,Rusinga Island,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
34.787025,-0.1171343,Kisumu,Kisumu East,Kolwa Central,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7520842,-0.1072881,Migori,Nyatike,Got Kachola,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.752844,-0.1061297,Kisii,Bonchari,Bomorenda,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7521007,-0.1072755,Homa Bay,Mbita,Rusinga Island,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.75208,-0.107288,Homa Bay,Mbita,Rusinga Island,Village/Farm,Cattle,Mixed,No,No,Unknown,No,Unknown,No,Unknown
34.7524987,-0.1068509,Kisii,Bonchari,Bomorenda,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
34.7520885,-0.1072993,Migori,Nyatike,Got Kachola,Village/Farm,Goats,Mixed,Unknown,Unknown,No,No,No,Unknown,Unknown
34.787025,-0.1233809,Kisumu,Kisumu East,Kolwa Central,Village/Farm,Cattle,Intensive,No,No,Unknown,No,Unknown,No,Unknown
35.3378593,-0.7331641,Bomet,Sotik,Kapletundo,Village/Farm,Cattle,Mixed,Unknown,Unknown,Unknown,No,Unknown,Unknown,Unknown
34.7521088,-0.1072813,Migori,Kuria West,Isibania,Crush,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
34.7520969,-0.1072973,Migori,Nyatike,Got Kachola,Village/Farm,Cattle,Mixed,Unknown,No,Unknown,No,Unknown,No,Unknown
34.7520961,-0.1072968,Migori,Nyatike,Got Kachola,Village/Farm,Sheep,Mixed,Unknown,Unknown,No,No,Unknown,Unknown,Unknown
34.7520969,-0.1073022,Homa Bay,Karachuonyo,Kibiri,Village/Farm,Chicken,Mixed,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No
34.7520877,-0.1073179,Homa Bay,Mbita,Rusinga Island,Village/Farm,Sheep,Mixed,No,Unknown,No,No,Unknown,Unknown,Unknown
34.752092,-0.1073101,Homa Bay,Mbita,Rusinga Island,Village/Farm,Goats,Mixed,No,Unknown,No,No,No,Unknown,Unknown
